;Prim_key;Nom_Action;Code_ABBR;Code_ISIN;Date;Ouverture;Fermeture;Volume
16477;FR0000130809GLEp190724;Societe Generale;GLEp;FR0000130809;19-07-24;23.05;23.165;3058517
16478;FR0000130809GLEp190725;Societe Generale;GLEp;FR0000130809;19-07-25;23.25;22.99;6983874
16479;FR0000130809GLEp190726;Societe Generale;GLEp;FR0000130809;19-07-26;22.995;23.08;3815766
16480;FR0000130809GLEp190729;Societe Generale;GLEp;FR0000130809;19-07-29;23.05;22.905;2174730
16481;FR0000130809GLEp190730;Societe Generale;GLEp;FR0000130809;19-07-30;22.915;22.055;6259253
16482;FR0000130809GLEp190731;Societe Generale;GLEp;FR0000130809;19-07-31;22.16;22.205;5310089
16483;FR0000130809GLEp190801;Societe Generale;GLEp;FR0000130809;19-08-01;22.85;23.5;8499965
16484;FR0000130809GLEp190802;Societe Generale;GLEp;FR0000130809;19-08-02;23.0;22.42;7325939
16485;FR0000130809GLEp190805;Societe Generale;GLEp;FR0000130809;19-08-05;22.305;22.4;5770477
16486;FR0000130809GLEp190806;Societe Generale;GLEp;FR0000130809;19-08-06;22.55;22.305;4598208
16487;FR0000130809GLEp190807;Societe Generale;GLEp;FR0000130809;19-08-07;22.405;22.1;5143442
16488;FR0000130809GLEp190808;Societe Generale;GLEp;FR0000130809;19-08-08;22.375;22.765;5355085
16489;FR0000130809GLEp190809;Societe Generale;GLEp;FR0000130809;19-08-09;22.545;22.275;5239373
16490;FR0000130809GLEp190812;Societe Generale;GLEp;FR0000130809;19-08-12;22.415;21.79;3631339
16491;FR0000130809GLEp190813;Societe Generale;GLEp;FR0000130809;19-08-13;21.695;22.38;6441213
16492;FR0000130809GLEp190814;Societe Generale;GLEp;FR0000130809;19-08-14;22.26;21.465;6051319
16493;FR0000130809GLEp190815;Societe Generale;GLEp;FR0000130809;19-08-15;21.565;21.375;5130556
16494;FR0000130809GLEp190816;Societe Generale;GLEp;FR0000130809;19-08-16;21.335;22.07;10868421
16495;FR0000130809GLEp190819;Societe Generale;GLEp;FR0000130809;19-08-19;22.3;22.38;4996199
16496;FR0000130809GLEp190820;Societe Generale;GLEp;FR0000130809;19-08-20;22.245;22.105;2852332
16497;FR0000130809GLEp190821;Societe Generale;GLEp;FR0000130809;19-08-21;22.24;22.12;3117332
16498;FR0000130809GLEp190822;Societe Generale;GLEp;FR0000130809;19-08-22;22.015;22.58;4887108
16499;FR0000130809GLEp190823;Societe Generale;GLEp;FR0000130809;19-08-23;22.79;22.335;4809973
16500;FR0000130809GLEp190826;Societe Generale;GLEp;FR0000130809;19-08-26;22.265;22.54;2709801
16501;FR0000130809GLEp190827;Societe Generale;GLEp;FR0000130809;19-08-27;22.56;22.425;3181387
16502;FR0000130809GLEp190828;Societe Generale;GLEp;FR0000130809;19-08-28;22.4;22.405;2393631
16503;FR0000130809GLEp190829;Societe Generale;GLEp;FR0000130809;19-08-29;22.37;22.855;3604541
16504;FR0000130809GLEp190830;Societe Generale;GLEp;FR0000130809;19-08-30;22.865;23.055;4579786
16505;FR0000130809GLEp190902;Societe Generale;GLEp;FR0000130809;19-09-02;23.06;23.05;1907726
16506;FR0000130809GLEp190903;Societe Generale;GLEp;FR0000130809;19-09-03;23.0;22.975;2758666
16507;FR0000130809GLEp190904;Societe Generale;GLEp;FR0000130809;19-09-04;23.2;23.36;3363416
